x,z,y
7.5,7.507958495977343,7
22.5,7.507958495977343,7
37.5,7.507958495977343,7
52.5,7.507958495977343,7
67.5,7.507958495977343,7
82.5,7.507958495977343,7
97.5,7.507958495977343,7
112.5,7.507958495977343,7
127.5,7.507958495977343,7
142.5,7.507958495977343,7
157.5,7.507958495977343,7
172.5,7.507958495977343,7
187.5,7.507958495977343,7
202.5,7.507958495977343,7
217.5,7.507958495977343,7
232.5,7.507958495977343,7
247.5,7.507958495977343,7
262.5,7.684234502709648,7
277.5,7.660731035145341,7
292.5,7.578468898670265,7
307.5,7.742993171620417,7
322.5,7.590220632452419,7
337.5,7.543213697323804,7
352.5,7.742993171620417,7
367.5,7.519710229759497,7
382.5,9.952319122665312,7
397.5,7.590220632452419,7
412.5,7.695986236491803,7
427.5,7.590220632452419,7
442.5,7.684234502709648,7
457.5,10.022829525358233,7
472.5,7.9780278472634905,7
487.5,8.060289983738567,7
502.5,8.495104133678254,7
517.5,9.223711628171783,7
532.5,10.328374603694229,7
547.5,11.562306650820368,7
562.5,12.408431483135432,7
577.5,12.17339680749236,7
592.5,11.550554917038212,7
607.5,11.186251169791449,7
622.5,10.974719961712683,7
637.5,10.821947422544685,7
652.5,10.974719961712683,7
667.5,10.8689543576733,7
682.5,10.986471695494837,7
697.5,10.951216494148376,7
712.5,10.90420955901976,7
727.5,11.009975163059144,7
742.5,11.033478630623451,7
757.5,11.280265040048679,7
772.5,11.76208612511698,7
787.5,12.044127735888669,7
802.5,12.24390721018528,7
817.5,11.456541046780984,7
832.5,10.528154077990841,7
847.5,9.529256706507779,7
862.5,8.694883607974866,7
877.5,12.055879469670822,7
892.5,8.318828126945949,7
907.5,7.966276113481337,7
922.5,7.790000106749032,7
937.5,9.352980699775472,7
952.5,7.742993171620417,7
967.5,7.53146196354165,7
982.5,9.423491102468395,7
997.5,11.715079189988366,7
1012.5,7.684234502709648,7
1027.5,7.872262243224108,7
1042.5,7.672482768927495,7
1057.5,7.613724100016726,7
1072.5,10.610416214465918,7
1087.5,7.507958495977343,7
1102.5,7.507958495977343,7
1117.5,7.507958495977343,7
